r,timing_ns,result,num_iters
7769,69861.77899175796,40540,6966
16690,149856.45719074493,16974,14966
18060,162136.2319708506,50166,16194
8848,79546.55089859264,11778,7934
1547,14064.748020800604,14811,1387
61838,554704.751160743,24881,55451
33640,301847.41864281957,43595,30165
26343,236422.6586253277,19560,23622
60931,546575.4659159023,3576,54638
14722,132212.96074012917,33667,13201
26397,236895.65445624947,47268,23670
55474,497637.13192979054,42772,49744
41411,371546.9367237089,5080,37134
26156,234741.97267634,40090,23454
16762,150495.96040540634,53918,15030
2301,20834.199946771314,23131,2063
5573,50174.281193653835,27605,4997
10611,95358.554634087,6379,9515
51540,462368.7902789235,62624,46216
41884,375779.04019940895,14818,37558
28401,254873.28448393173,49047,25467
51296,460180.85588362516,10226,45998
10535,94666.64634233025,62024,9446
13821,124130.84624130996,37281,12393
25732,230939.86486985706,26374,23074
60108,539199.3505833667,3532,53900
40245,361084.17775398475,32882,36088
55758,500194.9334446,21053,49999
16260,145999.3485816323,43860,14580
55586,498655.18846886273,5599,49845
4749,42776.96228231998,34328,4258
14917,133955.08360388177,24522,13376
34269,307492.13844372606,46017,30729
3312,29883.298623734536,61399,2969
56234,504457.9693148593,10490,50426
56834,509848.58494538866,12592,50964
35477,318314.1945718041,61606,31812
20037,179861.53129548897,38091,17967
6485,58344.53424369399,15075,5815
40552,363825.81171926996,52085,36363
35229,316105.2885023709,36276,31590
49794,446708.09487043857,18505,44651
39479,354217.07997942495,40245,35401
8406,75572.8717247537,54347,7537
7979,71737.26512464044,60932,7154
51161,458967.9392010993,6477,45877
10420,93633.81153778563,53977,9343
61492,551609.7848669905,7507,55141
6942,62450.159953782364,2043,6225
47724,428159.22528692265,4701,42795
63898,573181.3194209166,40834,57298
28909,259427.40634939293,18503,25923
3716,33528.917886937634,13892,3332
57440,515267.34294349566,39613,51507
12273,110249.61487146636,29237,11005
34560,310104.4487491301,42450,30990
64507,578630.0310651377,47554,57844
48798,437782.95624459226,9774,43758
3035,27409.8064185622,35749,2721
53760,482262.63366022677,44193,48207
10565,94926.60237387539,55577,9473
49098,440474.9512395826,10825,44027
40685,365030.1193735135,3847,36483
18861,169342.84233773523,2521,16913
27755,249080.2390096699,30622,24888
7722,69436.07394780319,30984,6924
64655,579964.7985080814,28853,57977
15616,140229.90322113555,11901,14003
20225,181557.87812931734,10794,18136
32949,295653.78495409223,2080,29546
44055,395249.3287076351,365,39505
33106,297052.3740123754,53518,29686
33097,296978.42072236404,48900,29678
38175,342517.3700234101,19078,34232
56197,504104.5614733378,64306,50392
25888,232337.8151893283,19058,23214
54522,489100.24226218765,63898,48890
51558,462537.6000170293,6339,46233
62966,564816.4152912431,57662,56462
59830,536698.8604514989,50170,53650
52297,469149.199347566,50643,46895
16166,145156.35424096603,24748,14496
50732,455124.9250696638,26596,45492
48258,432933.8724047387,60299,43273
18969,170288.748369636,57937,17009
44421,398526.3843627589,13441,39833
16575,148829.69225163627,8927,14863
34273,307529.8253822053,18949,30733
52204,468323.04776983726,24764,46812
12353,110958.13151690882,12045,11077
22078,198174.6589492403,51575,19797
52104,467416.2848288709,46254,46722
29733,266815.20207325084,11780,26662
62941,564601.6116541468,30274,56440
522,4878.06868279573,5760,468
47295,424294.5546549326,24820,42410
53347,478565.5732111501,21561,47837
60139,539477.4331317188,55839,53927
10271,92295.59064996439,13924,9210
64484,578447.4987886663,6632,57824
25703,230676.67507650316,26054,23048
23067,207040.5440126459,42154,20684
23296,209092.9911000638,65015,20889
41817,375175.6698669999,9560,37498
43197,387552.8790381751,40603,38735
31053,278641.51977552543,55717,27845
4655,41938.29895866315,15216,4174
64644,579869.33315791,37769,57967
14553,130686.11822663985,63433,13049
6147,55317.6454662535,9086,5512
39141,351173.6431093223,34256,35098
27019,242479.24953150356,31538,24228
40332,361860.4585486778,33842,36166
57366,514613.8188422861,16203,51441
6377,57388.027635964514,25180,5718
18612,167086.8421557343,49479,16689
33846,303693.3428493313,25534,30350
51617,463058.43275081785,212,46286
39355,353100.1753339685,27580,35290
25080,225091.1387537925,48551,22489
39972,358628.16110637144,45685,35843
64209,575963.5136812327,32969,57577
31454,282253.33530223195,28511,28205
57889,519300.15492879116,15196,51910
51103,458442.34883491293,5837,45825
19743,177225.44162277208,61959,17703
16348,146797.78182187313,38053,14659
50464,452714.30683529895,5564,45252
13595,122093.0368897176,59640,12190
22071,198113.18621392926,33423,19791
15424,138509.85714748138,745,13831
39729,356445.0954764107,52041,35625
19273,173021.73155590272,31920,17282
43144,387081.0483938274,6128,38688
61251,549454.1902407205,329,54925
54356,487619.48655751796,7842,48742
62110,557153.1912940278,18845,55695
1603,14570.052508000137,28985,1437
29842,267793.55980131985,60429,26759
14425,129551.67165015078,12315,12935
60139,539473.7504706925,55839,53927
46645,418456.4675224972,33463,41827
20981,188337.46318147526,5580,18814
36923,331295.7189393495,39153,33109
39668,355910.7480357677,6181,35571
32473,291388.99799357535,12643,29119
31080,278894.773607529,4050,27870
3618,32637.236141065336,21848,3244
29646,266049.2836789891,10820,26584
22820,204832.32187854356,10057,20463
53612,480938.3975734069,62894,48074
56682,508469.3931395746,58361,50827
49168,441084.1744804582,61303,44089
2025,18346.320035380708,56235,1815
55118,494455.4397761828,27547,49425
25975,233126.02066501233,20018,23292
27281,244829.9664816255,27651,24463
61927,555502.65317839,12307,55531
56826,509764.4649472182,1207,50957
3334,30093.645680850994,43567,2989
23577,211601.67168616812,63597,21141
49121,440672.18440953566,51747,44047
35306,316778.27037647465,39385,31659
16879,151554.4021504855,48431,15135
34384,308519.6848551553,54064,30832
56781,509362.10696705646,43638,50916
14630,131396.50797587956,1021,13119
48883,438537.8092578334,24268,43834
48142,431890.6271990168,59019,43169
58032,520581.2136565093,30330,52038
19522,175252.70702756778,50483,17505
14148,127066.16026467687,52186,12686
35883,321963.48511135613,565,32177
34811,312358.9654611388,47479,31215
26833,240812.02022577374,45301,24061
51058,458038.9304635706,48268,45784
52354,469658.46015011513,58050,46946
16099,144562.03415655237,19490,14436
52124,467601.59008135315,41956,46740
15119,135773.24905478512,33529,13557
26709,239688.63294082085,32636,23950
1781,16176.008333125257,3837,1597
22303,200193.95440293173,35983,19999
62802,563347.9451690004,53593,56315
28997,260219.10161260611,12696,26002
46521,417367.05788970465,20798,41716
7072,63611.95368118401,39627,6341
41642,373612.9615377307,14407,37341
24346,218510.97093751986,35933,21831
48747,437317.3366346238,27286,43712
60804,545436.1564897223,11212,54524
34832,312539.729698483,36414,31234
6738,60616.52784046458,6570,6042
31197,279942.0754367617,64084,27974
8067,72519.12636924114,55125,7233
29454,264309.1629432024,65185,26411
4007,36128.1930092364,10325,3593
41962,376478.07116515917,11160,37628
20341,182591.83840782996,12074,18240
13205,118621.12585572137,12409,11841
1134,10357.52213731027,57700,1016
58186,521954.5659023696,36548,52176
54854,492087.2116662279,44968,49188
53187,477133.428448314,55945,47693
3810,34359.30653829805,33004,3416
22904,205578.52670832374,31318,20538
63643,570900.2871660468,62873,57069
37911,340150.7765350136,36499,33995
8420,75706.49984128858,25130,7550
9241,83052.41484703381,38708,8286
17240,154805.92468335392,29821,15459
63709,571486.5760496868,9377,57129
11113,99855.29633123003,16437,9965
59158,530675.5182892233,11124,53048
44424,398549.19118629204,58661,39835
60403,541829.2217881471,38418,54164
54121,485503.5876929153,25583,48531
21764,195362.6918311543,14220,19516
54244,486601.800247573,45015,48641
11082,99566.90431373486,29651,9937
19065,171146.67288474867,63515,17095
13876,124610.98718735529,58222,12442
8726,78446.97138278499,51100,7824
5897,53070.03468254042,62811,5287
12279,110302.72749910892,54156,11010
7870,70782.95536322119,12283,7057
24926,223705.90453415795,42333,22351
4672,42087.79044785818,31219,4189
4015,36193.692289239145,21710,3600
64854,581751.6027359074,58161,58155
5746,51729.14309677632,36292,5152
4853,43707.43776404525,51291,4351
1973,17886.81239584081,14993,1769
8685,78084.56846335165,942,7788
34590,310369.7010331672,36003,31017
54202,486231.2141476184,1624,48604
48151,431967.77012067015,63637,43177
38018,341114.7255973261,33161,34091
5571,50151.57662417361,41139,4995
50740,455183.9368726095,37981,45499
2441,22084.799520730227,58566,2188
41338,370876.2665149239,40424,37068
26820,240697.10031841736,2230,24050
57801,518508.1637481074,21003,51831
20150,180881.06383543435,59672,18068
41833,375318.7204498535,32330,37512
28829,258716.64230072993,35695,25851
34210,306959.117983864,52144,30676
61511,551777.3369569906,9976,55158
46700,418963.00000368344,54404,41876
27162,243756.49467276354,46672,24356
29314,263060.6478680933,29750,26286
46164,414162.2642047808,12340,41396
22675,203533.94551713488,8457,20333
10999,98828.03831725176,1623,9863
30641,274961.14710898715,26318,27476
4471,40289.91564096277,15445,4009
11120,99906.79392748258,34589,9971
27565,247377.99458776804,5932,24718
52192,468216.65174500964,40447,46801
51199,459301.52272899955,11415,45911
17082,153379.52091092625,50671,15317
27645,248088.84278689066,54261,24789
10060,90401.54504330918,299,9021
49484,443925.54617244273,19603,44373
16141,144931.25660297085,62881,14473
52385,469937.22229535464,44836,46974
55173,494942.1365469131,48488,49474
45149,405052.1317185587,1140,40486
21635,194202.9202127692,35390,19400
62435,560063.4723823771,47284,55986
44950,403268.63497016876,37353,40307
42316,379649.96289503505,39919,37945
56112,503365.1554637543,49812,50316
57754,518092.320371109,11447,51789
5094,45868.815511547,58469,4567
57759,518126.9458442654,43133,51793
50125,449683.57164479565,6342,44948
13532,121541.53277059794,27314,12134
20159,180971.49438906807,64290,18076
49315,442402.78484236443,49369,44221
14194,127481.35067000163,2988,12728
29643,265999.5515989129,31121,26581
45137,404943.5538753178,16823,40475
42621,382396.38342435186,7135,38219
59610,534730.4367075956,31927,53453
7308,65728.80850123115,15119,6553
19330,173533.019608822,39327,17333
64530,578845.9206825282,22955,57865
37270,334402.8455741478,49760,33420
16296,146326.79038802502,62332,14612
18990,170479.64174277624,46872,17028
22226,199487.7776692554,32874,19930
36317,325856.9095333693,12132,32566
18644,167381.10834504964,29498,16718
40745,365562.99595312355,56474,36536
29174,261796.1059786636,59836,26160
39990,358790.44253533,54921,35859
10164,91337.48170454099,17262,9114
40855,366545.6079488615,32835,36635
60590,543516.7200252735,17888,54332
8851,79563.36563522025,56998,7936
21455,192590.64689213986,8551,19239
45441,407669.0623492547,56327,40747
40453,362947.7411716564,1287,36275
44210,396624.8391963314,65337,39643
36663,328964.6645959878,29506,32876
44724,401235.91987846093,59712,40104
39928,358235.84972089145,15828,35804
4854,43716.759055942835,44524,4352
49225,441607.26089800335,3189,44141
29277,262734.84895239887,18045,26253
3372,30431.578222277672,48505,3023
26800,240522.738728414,6528,24032
28513,255881.3476285426,11874,25568
5682,51150.39631613486,10733,5095
65264,585426.6303190881,35573,58523
14570,130854.9434756878,13915,13065
21665,194478.2307162277,28943,19427
28892,259277.9913110791,2500,25908
54546,489319.6386774604,32532,48912
48676,436676.30685333535,49096,43648
50514,453160.6718906732,60340,45296
15533,139484.04716973598,49394,13928
55393,496920.0512738541,1210,49672
54366,487707.6000948819,5693,48751
30393,272738.2608419582,988,27254
35761,320869.79210071714,39887,32067
2434,22029.300879254166,40414,2182
49823,446974.34960143064,18825,44677
62960,564767.5035225953,32743,56457
30962,277841.7119969211,16304,27764
35414,317743.0813511695,29280,31756
32708,293487.89284407336,60423,29329
5415,48755.463229466375,48455,4855
40605,364312.7688451663,21039,36411
47270,424063.3714341283,62953,42387
60801,545408.4257133411,31513,54521
60920,546474.9255046954,12492,54628
32224,289149.1149218371,59601,28895
62833,563630.9249642335,40379,56343
34638,310793.5189768086,38792,31060
42067,377415.7799606387,21356,37722
39443,353899.4831098614,21773,35369
65434,586947.3268636634,64561,58675
48322,433508.4007454937,20337,43331
7863,70714.42433699855,59652,7050
4708,42416.823358451235,49691,4221
26856,241020.28047932315,20702,24082
33788,303178.869770009,24894,30298
43809,393052.7337735601,27022,39284
31554,283153.46872502024,7021,28295
33720,302569.4522636425,26403,30237
60389,541721.2283390292,2114,54152
21942,196953.03644562737,54593,19675
32335,290155.327564075,29195,28995
36520,327684.1744351273,14372,32748
30685,275347.5707420625,56175,27515
63432,569000.978162395,49248,56880
63044,565518.5342178926,54004,56532
33620,301668.39983783517,47893,30147
29522,264918.399993232,63676,26472
38590,346234.50713886664,28176,34604
11852,106476.49761885375,60741,10627
27911,250479.79953402397,23306,25028
14213,127652.21072603294,5457,12745
9439,84842.5974934404,9262,8464
6237,56118.47358472779,55266,5592
38465,345116.3306017526,22278,34492
38,528.6259537450638,4938,34
42338,379847.39763202664,22087,37965
28302,253985.63516895435,63770,25378
24012,215528.74499166917,2876,21532
50401,452148.0523139266,38759,45195
35299,316734.8206566809,21233,31653
48057,431137.46837031137,44525,43093
46485,417034.3797035773,2326,41684
2107,19084.843742758865,25509,1889
14120,126813.27384448636,45099,12661
37346,335076.225933481,59636,33488
63918,573366.7558841915,36536,57316
10109,90838.36137498566,61842,9064
6917,62223.45886695154,40176,6202
61660,553102.8552635631,50029,55291
63345,568221.9778281985,48288,56802
10966,98537.7168013106,28371,9833
26320,236208.67862544063,44159,23601
41058,368366.9153173365,35075,36817
12792,114903.13716602247,55298,11470
21376,191885.3430756381,18976,19168
25900,232449.53757052834,3375,23225
42036,377135.9240977624,34570,37694
20185,181196.1905333551,19390,18100
27012,242425.08154894132,13386,24222
18974,170334.51953528143,24102,17014
49772,446511.38111916283,36337,44631
10027,90112.74202664779,27047,8991
15115,135719.29648051428,60597,13553
16380,147077.03145135954,18072,14688
59348,532383.2693794731,35814,53218
61883,555104.3065401948,47971,55491
32774,294092.5950911792,6927,29389
10248,92090.44094669435,38523,9189
49540,444428.789117572,33777,44423
32242,289328.72384284047,3316,28912
55675,499447.1492919276,58546,49924
23587,211704.11373443462,61448,21150
65444,587036.1773227523,62412,58684
52875,474337.87333033624,5056,47414
14673,131768.20694577004,37645,13157
47538,426476.66185952985,18464,42628
18798,168761.60600662755,35716,16856
22919,205706.19216003292,60855,20551
16409,147346.41908937378,18392,14714
44700,401023.3427737076,25557,40083
17224,154643.1115324614,7051,15445
41855,375515.5117985335,14498,37532
38162,342401.9852038366,41528,34220
49193,441317.62776486966,23170,44112
65096,583927.7841348541,58572,58372
578,5379.295568831748,19934,518
64884,582020.6461223083,51714,58182
7165,64439.254380973325,65506,6424
34515,309701.72157646343,19360,30950
22336,200499.51765020608,9235,20029
41870,375652.28211867466,44035,37545
47289,424238.2256908777,65422,42404
56346,505453.681382209,38838,50526
26338,236363.94767403527,53395,23617
61126,548320.6327404759,59952,54812
21126,189646.88230724353,7180,18944
13357,119974.53466464748,32161,11977
24841,222946.19043476478,27839,22275
34631,310744.1243967273,20640,31054
43778,392755.2093810861,40236,39256
54568,489529.8801676401,14700,48932
14733,132311.6634270498,24751,13211
19866,178345.61169091842,15870,17814
61503,551700.2593530121,64112,55150
28817,258599.04986391094,51378,25840
15828,142132.80478118404,18759,14193
64578,579276.5883608108,25744,57908
29417,263972.85346703796,53480,26378
64541,578953.1702030202,14039,57875
60234,540334.8605196833,2663,54013
59369,532566.1401423868,24749,53237
38123,342046.41433408315,43357,34185
52315,469311.76128970203,59879,46911
62936,564546.876281924,64109,56435
17634,158319.88780107742,49984,15812
2474,22377.401759230168,31818,2218
21023,188704.05765505508,48971,18851
41730,374400.68739119195,8600,37420
35858,321750.09920892917,38698,32154
5280,47544.66078093644,44706,4734
36743,329678.29922737286,12314,32948
11427,102659.20819889984,53792,10246
33121,297204.1638258424,17534,29700
37720,338441.6194150729,18576,33824
41715,374264.53702539665,44584,37406
27031,242597.78457929796,15855,24239
26754,240099.07609188615,55726,23990
44461,398879.44378527615,4845,39869
49086,440359.628657903,26508,44016
52924,474770.07115258113,1078,47458
21855,196168.24665607951,53633,19597
27786,249354.63387006804,17408,24916
21666,194478.10526327448,22176,19428
34565,310154.9020113951,8615,30995
8336,74952.92638880435,3869,7475
28180,252884.09600499648,37571,25269
12365,111068.88629214927,61883,11087
34884,313004.948929289,12135,31281
55727,499914.6575928173,34267,49971
64564,579147.0508693764,54961,57895
29241,262394.8857092577,65094,26220
3691,33301.480993299694,52025,3309
14930,134085.45925542296,2072,13388
6868,61786.37150761109,44154,6158
49753,446332.89258996374,33868,44614
64516,578726.3913429183,52172,57852
36297,325684.35537064675,16430,32548
11588,104109.69873409066,12641,10391
1387,12625.946117320422,49195,1243
63954,573680.6635649375,55008,57348
20729,186085.75983942425,7318,18588
7339,66012.4915675721,1905,6581
11598,104196.44685865595,10492,10400
16725,150165.4745103299,42213,14997
42973,385525.49602881,49428,38534
58430,524152.69653973397,23425,52395
18021,161794.1814687743,51995,16159
45029,403974.9488480411,26928,40378
4256,38356.239141005324,28888,3816
662,6136.2984693516,41195,593
3600,32483.857555419643,12612,3228
60484,542571.013793286,14459,54237
38115,341976.5546309197,31972,34178
52755,473251.2598175425,30844,47306
1424,12958.567385646516,60900,1276
1457,13258.62520897697,34152,1306
55613,498897.6722209517,19453,49869
6724,60486.13146442838,35787,6029
10182,91503.3837196738,26498,9130
34002,305102.2468102685,18218,30490
39743,356585.7936497859,22824,35638
14997,134679.67725557156,7330,13448
29136,261453.6573293805,54898,26126
44218,396722.8129782985,11201,39651
29016,260393.9534524707,15165,26019
25072,225022.99535498468,37166,22482
4705,42395.60025825793,4471,4219
29607,265693.63018706406,12649,26549
52597,471839.0001535597,51694,47164
41066,368448.40773627744,46460,36824
58513,524890.7387215152,51453,52469
8267,74338.95953702615,12145,7413
722,6669.845698209673,28301,647
35916,322264.63769506855,39338,32206
11703,105143.97029830351,20688,10494
38919,349186.3064673772,29547,34899
59224,531274.0694140225,23149,53107
22090,198286.35348593816,35892,19808
36003,323038.19940810325,40298,32284
44665,400725.7435457359,318,40052
9831,88347.21674509285,42959,8815
58797,527437.0101636252,29734,52724
13287,119336.18198159173,47204,11914
52959,475085.2233743031,26317,47489
43243,387962.9615206049,56926,38776
9237,83028.81785869591,255,8283
47490,426060.3902739727,15675,42585
12873,115626.92010955601,31339,11543
39275,352376.47994106606,44772,35218
62879,564043.2698599715,56702,56384
62451,560213.8408848436,4533,56001
57084,512078.21127460024,24388,51188
32372,290473.7946516277,40900,29028
36661,328942.90630645613,43040,32874
19674,176607.62060071033,4714,17642
60342,541295.5066186821,58079,54109
31269,280584.906719297,35507,28039
50557,453547.0563154036,31443,45335
23566,211520.52565059764,6992,21132
48513,435217.7763202513,38260,43502
14704,132041.79176648156,24431,13185
48079,431333.43028525234,26693,43113
3012,27204.41667993647,60348,2700
6868,61781.27629414377,44154,6158
23077,207131.76757051883,40005,20693
31583,283406.3139088594,7341,28321
46612,418171.7135739357,60211,41797
23526,211162.8670805336,15588,21096
1209,11048.064542598488,8822,1084
21320,191381.4474090726,4802,19118
28775,258231.7123310968,7987,25803
35625,319652.9840099935,42905,31945
42196,378579.5564881818,186,37838
16227,145709.63091203256,5087,14551
39994,358820.26777550665,27853,35863
41382,371283.29866792087,4760,37108
50887,456503.2117192096,26047,45631
34205,306919.71659889695,20458,30672
53106,476406.0191324476,14383,47621
14520,130405.13986818062,24660,13020
46631,418340.8874622467,62680,41814
3004,27127.890403726895,48963,2693
6736,60590.10022949456,20104,6040
56657,508244.2333910183,30973,50805
31124,279286.5878720699,33907,27909
40678,364950.6710525685,51216,36476
39536,354730.0282960368,47652,35452
45528,408443.69994826854,57287,40825
16090,144476.22079795224,14872,14428
11680,104930.07202667164,45287,10473
2788,25202.706899774133,3652,2500
56660,508279.9942906622,10672,50808
14650,131553.01297078206,62244,13136
37686,338136.1334858318,52091,33793
29805,267463.1711594936,48724,26726
10638,95591.90699496448,20233,9539
27121,243384.4758668224,62035,24319
5452,49075.16185325455,60160,4888
11576,104007.58380444025,28324,10380
9153,82272.86213949086,44515,8207
54016,484570.370994674,15387,48437
37178,333579.14904106624,17114,33338
60651,544053.3098641401,63748,54386
28566,256349.71419796502,46349,25615
13193,118497.04813282956,28092,11830
39875,357761.6304685164,46874,35756
60906,546349.4810546591,41709,54615
34896,313108.59661961894,61973,31291
1171,10704.50828523048,3884,1050
19894,178594.4991157108,22957,17839
60604,543631.3659753519,54192,54344
33963,304752.24505844235,20047,30455
62371,559486.0494534306,21725,55929
33368,299416.2202625673,49631,29921
790,7280.360041656737,26792,708
57203,513155.985879628,5367,51295
49994,448499.3634682735,41046,44830
46864,420431.31857473333,58473,42023
63568,570218.4025498067,46230,57002
12855,115468.38246337933,22103,11527
59355,532438.0246323412,53966,53224
15242,136867.4033374474,52961,13667
63601,570528.8895879057,19482,57032
12543,112666.06920675891,36735,11247
36058,323540.6593342759,61239,32333
51718,463960.06586494134,37476,46376
5121,46125.22388014316,6802,4592
4371,39394.6594138648,36935,3919
55679,499472.3715607017,31478,49928
3960,35709.1996902218,769,3551
40219,360842.52106647304,12261,36065
61473,551446.9571695237,5038,55124
40278,361379.66560240055,6134,36118
31516,282811.1542601312,2083,28261
27339,245343.8921695061,28291,24515
41813,375137.81893936463,36628,37494
37468,336180.4863686236,20314,33598
32876,295001.01547699154,37424,29480
10063,90430.34504306738,45519,9023
43418,389535.7398366821,52079,38933
48470,434841.00214511086,1636,43464
46445,416670.1506674694,10922,41648
4916,44272.09005328997,18096,4408
46053,413161.7037767481,42746,41296
47816,428966.8625225909,37347,42877
12018,107955.9760017442,51276,10776
55626,499001.6039486576,62524,49880
34323,307967.90978899586,8204,30778
30957,277794.99017288117,50139,27759
47354,424833.2147531721,18693,42463
33405,299731.8439293907,61336,29954
35692,320245.693248499,48163,32005
20457,183644.59672648035,13354,18344
60795,545363.0608700889,6594,54516
63519,569778.8301732738,50208,56958
8546,76831.582240095,24261,7663
48035,430933.92175786616,62357,43073
1529,13912.944596267593,5575,1371
24177,217001.7015071558,178,21680
63555,570117.7453432919,3159,56991
11454,102908.37029085944,2125,10271
24701,221684.48030834825,57925,22149
14387,129211.85026678994,7377,12901
47713,428050.4364237019,13617,42785
30397,272779.86637312465,39441,27257
38862,348678.6862298164,22140,34848
61758,553991.0858017768,42073,55379
34140,306344.1507420517,1666,30614
48102,431541.32175395713,2094,43134
6415,57721.066206987496,30118,5752
14103,126655.01515130643,29096,12646
62039,556502.9030867214,40655,55631
56319,505213.1774564915,24984,50502
43026,386024.6369329851,18382,38582
24780,222399.71996605583,47500,22220
13092,117594.93847052999,56349,11739
55805,500618.02726675,30609,50041
51454,461590.6105931301,54897,46139
15837,142201.5620658977,23377,14201
38646,346738.5251382746,42350,34654
40535,363678.7641328211,36082,36348
31284,280722.4380280387,65044,28052
60716,544645.9655018758,17019,54445
8132,73118.60447169036,8396,7292
16898,151730.5213563104,50900,15152
6227,56024.260106141264,57415,5583
45401,407307.5317818462,64923,40711
42196,378588.9246115769,186,37838
64689,580274.2753123522,60859,58007
35533,318822.6943255717,10259,31863
9868,88680.7747604632,54664,8848
29542,265098.12729161815,59378,26490
5793,52136.22251466922,45848,5194
43959,394377.2756365505,60308,39418
44174,396306.7476265338,46865,39611
56194,504099.2397371092,19086,50390
22260,199800.24091243057,64880,19960
20320,182408.19145181074,23139,18221
4668,42052.0272032856,58287,4185
27201,244109.66624048463,44843,24391
31143,279458.10285867687,36376,27926
49434,443474.67897956126,30348,44328
49388,443062.4782259083,14025,44287
9190,82596.93738652252,56220,8240
18682,167723.77029671197,34436,16752
33512,300697.7123289132,57998,30050
21953,197057.38625715347,45677,19685
1674,15208.979306866431,7175,1501
55411,497080.78568600945,10446,49688
47913,429840.8601573174,36158,42964
34076,305757.2199533118,41628,30556
20802,186728.97640656444,37495,18653
55216,495329.6859491138,19591,49513
2312,20929.99887556517,14215,2073
29248,262466.8606324658,17725,26227
52479,470777.9021047123,63948,47058
62439,560094.703751712,20216,55990
16473,147910.8976181899,43951,14771
42641,382564.02867588884,2837,38237
12429,111642.23861696516,21921,11145
7594,68296.33600553319,45387,6809
23131,207616.6276444519,2192,20742
57992,520218.84523778997,38926,52002
45175,405283.93127851724,21761,40509
32057,287652.86599490384,10312,28746
18531,166366.45139758848,7917,16617
9281,83422.9766977362,30112,8322
17741,159276.9367582406,46646,15908
10005,89915.83321132367,44879,8971
12258,110102.09972293273,65221,10991
45048,404148.42851852946,29397,40395
8695,78165.8504628237,64314,7796
3104,28034.122549064636,27473,2783
35535,318839.5531828841,62246,31864
18778,168581.68245752904,40014,16838
29794,267359.2852757089,57640,26716
9159,82338.21364990305,3913,8213
13758,123573.33187806382,4955,12337
28900,259355.28166590078,13885,25915
45211,405616.4566402955,40233,40541
27149,243648.8028779287,3601,24345
35494,318480.7796605877,12088,31828
34194,306821.8917024106,29374,30662
17616,158158.23864587522,40748,15796
18322,164483.79738454754,46279,16429
27894,250336.88029889207,7303,25013
2100,19030.09071298274,7357,1883
44908,402889.51210458425,59483,40269
40255,361179.8434139559,30733,36097
20058,180058.3694082679,27026,17986
24487,219767.5657911321,64601,21957
21537,193314.56068388585,43346,19312
42676,382875.57436310407,28076,38268
49777,446558.5808363137,2502,44636
7120,64036.22704786545,42416,6384
27081,243038.1289724222,5110,24284
903,8290.672400285614,48373,809
29632,265909.1966014257,40037,26571
16269,146087.97138864308,48478,14588
22002,197493.0625996277,41699,19729
29913,268428.10898956435,38619,26823
21211,190408.4498543302,21674,19020
25820,231718.77422767642,20567,23153
50108,449517.8579123945,55860,44932
53092,476269.797390183,43600,47608
385,3652.7890630215143,15545,345
24756,222188.2430933027,13345,22199
55488,497777.5705301098,13555,49757
34755,311842.43821602187,33305,31165
13450,120797.93761153695,58040,12060
38888,348904.9478832297,42761,34871
9496,85342.56562883596,16669,8515
1431,13027.789019362797,13531,1283
41437,371772.3831591271,25701,37157
33752,302864.21722154034,6422,30266
49566,444661.8532734099,54398,44446
22594,202809.3625035745,32416,20260
55973,502120.99701648473,7610,50192
27603,247721.8306043333,10870,24752
48356,433804.6672441125,52343,43361
6571,59115.8797585311,22802,5892
6366,57287.615782012996,34096,5708
51291,460134.4385069979,44061,45993
54643,490185.27090481785,31343,48999
61747,553899.7334720165,50989,55369
21270,190933.85752838885,15547,19073
1460,13294.630870353645,13851,1309
64204,575922.3231100162,1283,57573
39402,353510.78764154064,37136,35332
16192,145386.93121967936,45369,14519
50048,448997.073729794,3233,44879
59224,531270.2556521022,23149,53107
18661,167523.7645656542,45501,16733
50429,452405.96060463553,45846,45220
51601,462912.30673375045,42963,46271
32871,294955.90037843917,5738,29476
41432,371722.7516030123,59536,37152
17659,158556.32318006607,11851,15835
60879,546108.7556344013,27855,54591
64413,577799.9801789491,28442,57760
64276,576566.3561045734,38227,57637
48297,433275.12558957905,58470,43308
2775,25081.958892535396,26102,2488
24011,215512.17347191827,9643,21531
29153,261622.52284863044,5380,26142
62889,564134.257311884,54553,56393
35839,321571.2316560494,36229,32137
35130,315208.3837393742,50999,31501
9615,86410.39397868759,63169,8621
52005,466530.1208436994,60977,46633
22034,197775.94400977067,21718,19758
6020,54180.715596216825,16722,5398
64711,580467.7011243354,43027,58027
12454,111872.1024712388,49309,11167
1064,9751.793239025717,7222,954
5100,45919.977744186705,17867,4573
29649,266062.3006073077,56040,26586
6743,60662.08727002244,38256,6046
55211,495280.9556827999,53426,49508
33576,301284.2599008824,18036,30108
21223,190506.4895460826,5991,19031
207,2049.687954859414,40693,185
31437,282107.0789282197,12508,28190
9914,89105.12736480776,5466,8890
64082,574831.7208492141,40605,57463
19073,171236.6841968925,9379,17103
31114,279200.4808832805,36056,27900
1221,11134.421292264871,58660,1094
8578,77118.16636665347,4280,7692
13595,122100.7797983416,59640,12190
3389,30580.78054730386,64508,3038
47568,426747.29157612385,12017,42655
61944,555652.2798353226,28310,55546
64561,579136.8641162802,9741,57893
17416,156366.59208747302,18207,15617
51679,463609.89107141417,39305,46341
33027,296342.40229122905,63943,29615
3005,27136.050937740885,42196,2694
5943,53489.68269720493,13613,5329
35891,322040.7764024248,11950,32184
27758,249111.44777134233,10321,24891
550,5131.266032091782,12847,493
